feedstock_type,conversion_route,moisture_pct,organic_fraction_pct,ash_pct,carbon_nitrogen_ratio,lower_heating_value_mj_kg,contamination_pct,temperature_c,hydraulic_retention_time_d,residence_time_min,oxygen_equivalence_ratio,ph,pretreatment_intensity,sensor_coverage,data_quality_index,collection_distance_km,seasonality_index,local_energy_demand_index,vulnerable_population_index,sorting_efficiency,net_energy_mwh_t,net_emissions_kgco2e_t,operating_cost_usd_t,material_recovery_index,reliability_index,exposure_index,carbon_avoidance_index,economic_viability_index,environmental_justice_index,ai_circularity_score
food_waste,hybrid_biorefinery,63.15718030274309,65.27934497653904,6.98741280664059,22.121886448502572,9.309513376816291,4.5933702458255565,775.2600121217412,29.638430661338457,44.170344783286325,0.2747510122698578,7.1822443304519386,0.5591120520772858,0.41448799311818774,0.5441010865479328,6.7487665795438465,0.01571646481250627,0.5710998716944284,0.3580767882916869,0.533398772694862,0.5798346920685802,13.670801084142372,109.62296803571344,0.8859250656191194,0.8922269525738347,0.10734115271805134,0.5359199971840458,0.5506006425934379,0.8926588472819487,65.61496834007062
mixed_biomass_stream,gasification,42.644624024178064,70.34349287869725,20.778568894180914,31.381596243230284,16.284578038794315,12.228720472399157,552.7489812317551,5.665351863091276,44.68964582455372,0.2919735748020288,6.5083209179177075,0.2936259407719832,0.5161851667182366,0.6459636169441227,36.431849123634734,0.1724902062188428,0.8714932758921845,0.059022153015314674,0.6583170263825483,0.38261354089164956,205.78948164969486,115.35215815841345,0.4324682885506016,0.7398618701515024,0.03609769954005582,0.036910437273519836,0.4770583571097763,0.9639023004599442,39.95380160562142
sewage_sludge,anaerobic_digestion,85.4236411569994,55.998765743626194,21.355186110471756,13.49681068619783,6.188829703194125,10.806641376395447,28.842969578924382,21.32196315940677,3.0,0.07534574188409562,7.627351780434869,0.8230127526785972,0.5985366091417568,0.6955596911982955,24.510103089371093,0.2849747282262307,0.7420361407224895,0.3635617248428344,0.272982699622647,0.140118063716277,193.2207630840766,94.78940071056319,0.7184402054851815,0.8370663191988246,0.13914799522124663,0.06955645952187897,0.5319343913304062,0.8608520047787533,45.28594338429192
sewage_sludge,pyrolysis,72.92449640272503,52.923219247640226,23.093693462194295,6.0,7.687131857971295,6.383686047146771,781.9984559843598,1.0,35.561210698749974,0.01,6.510819686772616,0.5269925199564838,0.6435670559144563,0.6812963644245649,24.495475550576227,0.17850905571086495,0.5443650355356721,0.2902370262571644,0.7610671970778694,0.09125393474842972,210.27983813440133,90.05435519387649,0.6677403985359586,0.799343840655841,0.11567017304249584,0.02524717367687966,0.5461055751505678,0.8843298269575042,43.436901486793175
agricultural_residues,hybrid_biorefinery,30.309863305367312,64.07673700313184,11.122992022348184,33.99847633108216,19.400417249500215,6.7438499551782956,620.9605065551591,24.817271689195366,16.0809364104015,0.09905566378142669,7.047177377946755,0.09745307247667973,0.5926402431664648,0.6054785416813431,40.269109071227746,0.23051513528782153,0.36050682926441696,0.3018712891572894,0.40425610350991853,0.7362621805781736,64.99653220825435,112.28215956042683,0.801653321989366,0.8949780880224504,0.08729513513637252,0.40260640984869006,0.5710189451986359,0.9127048648636275,65.29223489813894
msw_organic_fraction,hybrid_biorefinery,46.81158866355464,67.82417358932763,17.113841902543335,21.623127592339067,15.57845644791599,10.678042735290774,653.6923825066575,24.344567238393005,37.56400879045664,0.21297954053799506,6.963291678492347,0.5527168201935319,0.8940430617383813,0.8236130785177257,35.67741537195595,0.15856142659930228,0.41100698843252487,0.45923388162143686,0.8426854281598689,0.6024627931102233,100.40709223233779,127.90531944714452,0.9201424035084143,0.9497778056136125,0.12035777775003632,0.3106309292666551,0.4593559226571727,0.8796422222499637,65.64161384433785
food_waste,anaerobic_digestion,67.77863231821628,77.4646899877274,13.268991893771934,16.219145626423696,7.988754374266746,3.9473115205676623,33.48788452603743,21.28829530668059,7.020946763778548,0.06060434487891378,6.584519581237763,0.9262279933078263,0.9300660634846808,0.8317172902691428,32.17027763085765,0.310286189189053,0.8270196560961425,0.5495618173048255,0.6331181773413516,0.3116277067313025,115.71605328903459,81.20053862065203,0.8647466031559904,0.9667688439886727,0.12991589934758924,0.2708673940544556,0.6411868395827179,0.8700841006524107,58.710335776441845
sewage_sludge,anaerobic_digestion,73.09823102411887,51.240059848263265,14.229772311570281,6.0,5.5700622552106145,7.3966860364435085,43.56482945830132,21.774696744046487,3.0,0.17601318211505296,7.517210767504473,0.19846539690586776,0.6911098983977338,0.7833460131886605,37.72376167164106,0.018269158006323394,0.4959895493034807,0.7471432606621959,0.4315945373136771,0.37260785521015977,134.24774881221308,81.2636835284359,0.7319990638257843,0.870072156902842,0.24075948069333938,0.22273311996827772,0.6542701306281514,0.7592405193066606,53.11164551148724
food_waste,anaerobic_digestion,74.03126961928936,79.96633537588148,12.283989983186775,9.090704030845266,7.185604887055241,7.005236192954522,43.93862546630968,17.896884902433314,3.0,0.18693243747050406,7.475793379222686,0.7512946985284791,0.8880421378509825,0.9065501658689072,36.82558271757813,0.3382984718308443,0.9049397480678799,0.38906903984569996,0.43277821916366416,0.7714634022704582,111.51030595531861,95.61729651102561,0.7792614773225127,0.9259921308352139,0.106324680760455,0.28179141310306854,0.6664730194941029,0.893675319239545,64.2105358707309
msw_organic_fraction,incineration_energy_recovery,48.54510884897242,66.10134781457641,16.620490413406756,17.835413357410445,13.46993907472609,11.760811308429574,856.7195341641336,8.471066642567047,45.137345269097594,0.5674151116860758,6.8154743323364695,0.4280484897528871,0.5020358183134962,0.5287666290870032,26.39751804548392,0.34560533492009793,0.4849342110755491,0.2768122240830822,0.6287361058473654,0.24706740880343378,297.7283562754165,98.87769759452983,0.28910222648306527,0.7864921030558193,0.22653090210700763,0.0,0.5339458952287037,0.7734690978929923,34.556634372152025
food_waste,incineration_energy_recovery,74.39033446180166,77.41479335731647,6.073343919597043,15.353173818740233,11.82326195038075,0.5137614617971389,406.5847383683889,1.0,45.34931935892003,0.552164209462289,6.758836200601207,0.5730081820684866,0.7555552915993015,0.6081438202304658,67.07846280569628,0.2892837899786087,0.9956643848061946,0.30485463691689263,0.5839823270040283,0.1905948605178332,336.2305785017523,110.75719764372764,0.368239906083906,0.919557509733713,0.14084195539071914,0.0,0.4589982501364095,0.8591580446092808,38.885049550396374
food_waste,anaerobic_digestion,61.673148899347375,80.39901143109988,5.941195301510406,10.067354754423238,10.487450800217047,4.251943009943362,34.532469177138594,27.155159288339874,3.0,0.15151393758592085,6.94529405277345,0.6148062196632776,0.9713724703732793,0.8585122635719082,43.10205424512701,0.40467202986870954,0.46904511327785703,0.10424782666269083,0.35029490053492746,0.37698196047104693,130.60571623228006,83.44683351390943,0.7669946216371906,0.9585087870591459,0.02404093584574122,0.23219294485122063,0.643742170704107,0.9759590641542588,59.78050897622719
msw_organic_fraction,hybrid_biorefinery,46.15315432448529,66.25620618064119,16.635827904148318,24.18906630545008,15.69348987787232,10.133377664115846,886.934289610269,21.872842753859505,29.675802660357263,0.18489437066963776,6.773314179888431,0.23394138295678557,0.6164535501234467,0.7284001223815779,27.659754876787773,0.42718960751312846,0.6500915884490482,0.5941057104472226,0.5379902365899092,0.6357079842657773,71.96117415572381,121.07066519639476,0.8222792261352092,0.9056622259324236,0.1886693577961994,0.3845164307643537,0.5026417291890249,0.8113306422038006,58.914981419397826
agricultural_residues,gasification,30.83631325390203,72.9650647375276,12.112269131475323,48.60168442042627,18.50997450072169,1.932905053286896,688.6217445472977,1.0,49.59462883662059,0.014611102234965145,6.1967878074081035,0.7204878705638305,0.5457478440307265,0.6388693568828506,24.16382125155714,0.48957964285366545,0.4343465026037183,0.22501958286697138,0.550652676829089,0.6222125016002592,125.96416680985469,106.09120270780251,0.5117718634793704,0.7831278328246689,0.09500369565925815,0.2442489173770008,0.5785119992583596,0.9049963043407419,51.762714978811964
msw_organic_fraction,pyrolysis,46.27840402743543,65.4451362551232,18.667786097142567,27.059125484384445,14.40131428196135,7.787192705727753,688.0696178245624,2.4869012026477675,39.20651809530426,0.14093889265938087,7.31774607873598,0.7158905054558374,0.7852993411246864,0.7886543523613377,25.845638985579942,0.45709236592989544,0.8006142635963942,0.2579693312441236,0.9079603060616712,0.27487153721752394,163.22419192511254,98.39057275343329,0.7097509680117905,0.8649545179829139,0.09724902628264287,0.14746963136334407,0.5426266184329431,0.9027509737173571,48.86538158983716
agricultural_residues,hybrid_biorefinery,31.915352654658975,71.52744512763847,3.850316939045131,39.995589612545466,15.182699055270735,3.108179780393386,649.4672081942003,28.2276613739484,59.251612712653454,0.19419425337766572,6.974873622911085,0.5247763113313829,0.5528655610233398,0.6630201134155691,14.797152129842358,0.45511934708963114,0.7776670033925528,0.3625164690971257,0.8367684875478574,0.9911229727346141,-46.930313747354354,106.37092911930777,0.9694169683307213,0.9090362899649362,0.09423647097804981,0.6933254902528685,0.6582000586368373,0.9057635290219502,80.2161369500835
sewage_sludge,anaerobic_digestion,86.00300440985457,50.89792404614652,22.10734431200861,6.0,6.8808115046449245,12.335377870779602,37.613219100895726,22.015571506480452,3.0,0.1639495142513384,6.592522009097466,0.14838444277981414,0.6281383837230726,0.6863621525892345,9.821543785049833,0.3779990552434645,0.7975840789906209,0.3160245970716355,0.43393921350076065,0.22199786010728698,191.6359040972813,74.2480283296639,0.6940079137021181,0.8098189552142706,0.12399620459904798,0.07367297637069793,0.6580604327516879,0.8760037954009521,49.64746108825945
sewage_sludge,anaerobic_digestion,73.0498575064521,58.65962718378176,17.313888167717632,6.629702996812198,8.864169070532686,10.520660488082592,45.43699144842931,21.64162808156354,3.0,0.16316939620507598,7.185710954034201,0.516112461275112,0.6194175966620532,0.681249517629499,24.328755983755016,0.5105886105419909,0.30245882763017456,0.2903668010574707,0.5664206777272957,0.41207959847994746,141.17154920965885,90.36348166568666,0.7692495429172547,0.8239532359925431,0.10863785876592912,0.20474922283205493,0.6150602397409218,0.8913621412340709,49.04507823015078
food_waste,anaerobic_digestion,77.62956612213723,78.1550707003664,8.651891384889037,23.604740312829694,11.2207480983439,4.5521734938146965,42.81328786243421,24.363226317160645,3.0,0.22884717873000032,7.188714592902538,0.8844634248854225,0.6438430404558265,0.4806034099859285,20.02058654084877,0.4652936167353592,0.4731432805061071,0.13320926404772188,0.3515734346507597,0.7215377514747987,53.222952318771995,81.37904522603631,0.7867852181968209,0.8959757244029412,0.040152784948883025,0.43318713683435844,0.7304275409768961,0.959847215051117,65.64234026142483
food_waste,anaerobic_digestion,71.10622926123746,78.13832036941983,11.516800680580591,17.2245665640557,12.100202153956149,7.022532312959677,36.716729418001236,26.750609060684724,31.20552182225824,0.31723392205481193,6.720200041712126,0.4440619366811435,0.7049274253384232,0.7537796668332792,30.604229389207603,0.31356734022643473,0.5919660557385937,0.80428156562969,0.5624550095269056,0.39690383009446506,146.52560536759648,80.56292454982214,0.7869809811255002,0.9000853093122703,0.25340193782243037,0.19084258346078836,0.6633034502532973,0.7465980621775696,55.78131278590744
food_waste,hybrid_biorefinery,70.40002427299433,79.16569991124129,11.331802041089183,14.977460583784545,8.730513683611177,0.5,659.9481373209682,24.635049343946573,35.489690034505024,0.1818609738928269,7.349687962648471,0.3661637566918657,0.7331979323156266,0.7294209733317207,43.52500134053457,0.5812212582488987,0.5365560219265958,0.5124324701217536,0.6996582301887659,0.6857906710637227,58.427385874637665,114.54350250760534,0.9407076580825409,0.978491627696451,0.10561261591536537,0.41966912759834374,0.5480134081203066,0.8943873840846346,67.55332558468614
agricultural_residues,hybrid_biorefinery,33.783480363076315,71.26509504548173,15.607464110690279,49.97139640679967,17.44973031798995,4.119156955302534,578.2859207353056,23.11677658057278,37.803006610573625,0.2934049216395236,7.2772943526200375,0.8183389653924186,0.7707839314553575,0.697651092523744,19.671290542038392,0.5881207280019147,0.2967443799439969,0.6695149036684626,0.4415138635047005,0.7923901676278821,36.60958189529813,119.80433597462273,0.887011484420451,0.9146853025510496,0.15527930895983882,0.47633874832390094,0.5437767001695933,0.8447206910401612,67.45323253959221
mixed_biomass_stream,hybrid_biorefinery,25.480398601893764,60.223951050880906,9.49801743899946,35.4251366587166,15.242855218945666,10.211862062206835,715.0279482044457,32.1811291986501,42.564696675895554,0.2063231058735828,6.630230582305398,0.7142723563644224,0.35109741418811274,0.3802128338486598,12.64354579444685,0.6713638394578738,0.7286171781555116,0.3745300189361741,0.8768719343157347,0.7507932494614388,-5.0683175724302245,110.77693937065645,0.9448767376526397,0.8002412598490044,0.1406818515693894,0.584593032655663,0.5821379918780616,0.8593181484306106,74.7836060116765
food_waste,hybrid_biorefinery,73.41846287562993,74.86211573836044,11.470196333907875,10.894647524725706,10.306185530055103,9.738864423195256,703.6104311526907,21.118939481082677,38.9147366348611,0.15127620186584234,7.061113062683277,0.7078953805353442,0.8811480086364888,0.835097561011398,25.43152205504408,0.6479168078118515,0.7800935492881672,0.23816656329037558,0.18,0.5222346848351661,121.90594615877744,117.6507771163738,0.7734595794804607,0.9296701165193443,0.061306153824595436,0.2547897502369417,0.49567701426176913,0.9386938461754045,58.41009796326968
sewage_sludge,hybrid_biorefinery,77.07976523698673,57.144681226094185,15.866090290454178,21.24274658767184,7.728613864339093,7.4525004720492145,716.1878486499879,15.95090285526095,59.19036890103189,0.15732106571524987,7.078575669733048,0.26089903330896147,0.7200485743121022,0.7311945292576316,14.871404865621649,0.7297225492680238,0.8591882509301573,0.5570231047710265,0.62391410839898,0.3615595632465346,112.4051778718655,110.53266140059742,0.8646829464601175,0.9366260328010617,0.15095360774167105,0.279467070462687,0.49779225443740904,0.8490463922583289,58.20080534535281
mixed_biomass_stream,gasification,31.667279852018368,62.65136066956828,13.31632788627582,28.580067625086603,12.195165570357021,5.258047590917493,778.8966749113642,1.0,49.3271001318821,0.17265201990173207,7.303546918825731,0.17237222862252366,0.7635375747786373,0.6468374458524496,79.09981399478463,0.46251854461422404,1.0,0.5377308737189174,0.6589914909611982,0.35963117721826654,207.46708771339996,117.37431398252835,0.47173131789367906,0.842303581218295,0.22157341529147578,0.03255301892623386,0.46135931171155364,0.7784265847085242,41.63822885351025
food_waste,hybrid_biorefinery,71.84599884622713,75.43832510913879,16.299495943032763,9.98574147894244,9.42661703800573,9.117558041633693,701.7475092548531,25.816565367582122,46.375013244286535,0.2030960477060085,7.422163335597488,0.5403958909062302,0.7593345246585294,0.7851357941440948,11.943471767638048,0.30955050257325867,0.46733376777281244,0.15632772838131992,0.886295280535947,0.6782053423135096,39.829263121818784,112.39238300138754,0.9409825851150494,0.9073823506655017,0.04343839483029425,0.46797593994332787,0.5576663174069324,0.9565616051697058,69.55396046204335
agricultural_residues,pyrolysis,30.518859775783568,64.98410840844977,14.724423827892906,40.26654085563127,15.191075913885259,0.5,333.7872577424838,2.829372313585437,42.7393904728274,0.050287610315267156,7.1776076636604085,0.9164358243967211,0.6386931956444553,0.7055915868775589,14.062208541974721,0.39284750914584016,0.6330380318598471,0.5206114977419145,0.7299887650728595,0.489363840747034,75.69933788601196,82.5183590187161,0.7323120572199525,0.8576396337205662,0.16577443475356343,0.3748069145817871,0.6733528922342626,0.8342255652464365,57.69372330004034
sewage_sludge,hybrid_biorefinery,75.33416856729336,58.83093281342613,24.35589662353345,10.198042480511512,6.589353670251218,8.41977293611734,556.0938626426089,17.265839589162795,33.7173454928914,0.135563078521998,6.742784170072706,0.7582781949855141,0.7185175978323224,0.5837159605768527,31.434935876849288,0.5330723371407886,0.6524553422828817,0.47632356954174415,0.40274897851029123,0.20524927139483642,131.20675620199583,126.04134636977065,0.8424110896735926,0.8848084940289654,0.1334013795386637,0.2306318020727381,0.38177933249754475,0.8665986204613363,49.13242053444164
mixed_biomass_stream,pyrolysis,43.54536060477008,68.40521217627783,10.76096796929487,30.697858235883952,17.41069581520379,12.79361942801411,486.49718032537413,2.4382227917206505,61.29745315040712,0.11556553736393457,6.868342061017921,0.3582938744150923,0.8406198673011656,0.8539249922264558,35.636604142374104,0.6605487059998203,0.8171338593276435,0.41051114112260795,0.6082158419509923,0.4021833698215138,170.7155962101857,106.07346222813717,0.5711621344448568,0.8318373268992738,0.17269366758867752,0.12801143841510207,0.5301989612126426,0.8273063324113225,47.76233056096377
mixed_biomass_stream,hybrid_biorefinery,42.457021346135576,59.584528986686415,9.41528231727513,33.76676767607276,12.352813140812657,10.945182033716138,478.40782892060594,23.26728956308737,43.569973952064956,0.26186767031057184,7.087470690845139,0.17876985481602642,0.9317318889963871,0.7353283775602596,12.404770740921073,0.7522905894962545,1.0,0.5268596239862499,0.6422206255964826,0.5939499932709328,51.37239578324279,106.77303541402723,0.8382404705483897,0.9304848483111395,0.13481004331937188,0.4379937771863824,0.5687056542352513,0.8651899566806281,60.48156477797951
msw_organic_fraction,hybrid_biorefinery,54.11322211676638,56.1675952167495,13.424348696949027,22.042037595035733,14.392202018798596,10.081489827337574,723.6245708228073,20.3084189856921,47.9753707302225,0.17010231484993385,7.45556981003246,0.36490929541624995,0.6046091741796916,0.7193811636594049,18.98818286984683,0.5615077493108641,0.26143315252262844,0.47312180158045325,0.7784860272948261,0.5656881992492303,63.477206901233615,108.37087436400742,0.8932438216656435,0.8978225712401741,0.15121479637404311,0.40655270934744514,0.5540783808663705,0.8487852036259569,63.33683297400576
mixed_biomass_stream,pyrolysis,34.31975211437797,66.49099626121856,9.243391883740006,27.35514225404605,18.65564352265034,12.382064284927267,661.2244591369756,1.0,38.64873231960128,0.08512927202099875,6.8131331313188594,0.4596138250109705,0.9045463028457262,0.8211989340642865,34.31484361259418,0.7343895569753233,0.8008210420904658,0.20204283479572915,0.7670202484363313,0.5386755762947328,153.3249117291017,110.41771322207312,0.6218497181154696,0.8501149212878543,0.07970910372977424,0.1731820474568787,0.5373627677212984,0.9202908962702258,56.26146230368437
msw_organic_fraction,hybrid_biorefinery,49.12805862529851,60.18172567123478,14.440138898446783,19.18564819223949,11.823059405264527,11.567146864439236,510.0773818855632,27.210634795688165,33.98695755098983,0.37666982790674747,6.992015442162462,0.24438615601661284,0.7334773579688445,0.7757221266329399,13.528678564585114,0.6828939141122201,0.8983190645101681,0.5043342432748908,0.3023859876578133,0.43766370431262314,89.98639914697026,108.86018986058268,0.7541773613447077,0.9056127567697234,0.153927477626967,0.337697664553324,0.5233376472614998,0.846072522373033,56.490237523213615
mixed_biomass_stream,gasification,44.83804927251276,58.89082224391564,12.931025892848034,31.507947210399518,12.872472795213678,10.431105381679375,649.9352438308597,4.198467632987809,56.52881169113357,0.13330291289662263,6.109158145549363,0.4620822019569968,0.7255879850705691,0.5224974810047854,14.583223037454806,0.6822880133420296,0.8348953474330603,0.31875358925542824,0.6315499314951218,0.32154657572645073,230.82971953435816,94.51536181235505,0.4518363213585846,0.7738500894423835,0.16027562018536443,0.0,0.5732909739632136,0.8397243798146355,39.4437970142067
food_waste,anaerobic_digestion,65.80149485065633,66.5472378732739,9.394699463343283,11.849318005364008,9.1571306202338,5.984134569675124,34.792286396085764,24.156410113716824,4.407945106979335,0.22704800205675058,7.316294823571804,0.19723247299762803,0.7923668979430453,0.7931876742144977,37.58210844579269,0.5197735466403027,0.7224025767151809,0.6025389460113824,0.3484726683773832,0.43171559753070565,101.57706523308232,80.97959472026363,0.7210078229464303,0.913279566290491,0.17160697782673756,0.3075920383556303,0.6687690381922098,0.8283930221732625,60.260712509933974
msw_organic_fraction,incineration_energy_recovery,57.10668726765253,58.11366637141421,17.494166420699475,16.413383927961156,13.503233287880816,15.073538026280069,559.9343159027558,1.0,19.127723489400225,0.5313510526147377,6.596442123001438,0.20489119266608077,0.5665816678785637,0.6635969858402768,19.282399769684837,0.4707094561852142,0.5395219781639988,0.9038134642377605,0.18,0.1354358811638361,336.5327608979992,99.40016323728186,0.13587652922932597,0.781593890912663,0.7782057726839314,0.0,0.5066371399756131,0.22179422731606857,20.51664733424623
sewage_sludge,incineration_energy_recovery,76.35909068184087,49.805151039944526,24.589875176839335,15.02835295369561,4.331805659293658,6.789223644441998,550.7336488304081,10.467549842296851,28.798810582482947,0.6622960373279511,6.788346841169072,0.33961119097015957,0.9820845980735466,0.8558007160251242,69.87973097100479,0.5805565986428204,0.7241667816191598,0.08009749188764666,0.7423267579514388,0.05,370.0223848162806,114.63906361483481,0.34522601925437846,0.9320287076832341,0.03910613318146797,0.0,0.40763650729034306,0.9608938668185321,35.8951040720589
msw_organic_fraction,incineration_energy_recovery,55.91319193790332,61.374652977657945,19.344600494559156,23.702911659022003,12.619937721770853,12.314070089664378,845.1074685416478,1.0,54.23828271666426,0.4174780187133327,6.8760456053800185,0.6523316840643235,0.8602046723301736,0.8603858004351057,32.223652781697766,0.7640236279444765,0.7216988799625732,0.47075786141212833,0.28577668132445627,0.1722164552624259,357.877013595941,107.24005264614416,0.2174322144286093,0.8905199040509294,0.30322250243629195,0.0,0.4734662904411855,0.696777497563708,30.14012429545421
mixed_biomass_stream,gasification,49.09641782618938,63.20066443188561,10.408286517076142,40.77450562141748,16.314098498713133,8.969411653124862,832.8751626465046,4.796488919148203,44.66300309875162,0.2237789918784608,7.003647653757477,0.6583384602269887,0.9331893368211406,0.725329205834767,18.987352272414643,0.6136603562706687,0.6085555085771975,0.45248915173702525,0.32448697288062545,0.5181930888502502,178.36631157902346,96.00759033395366,0.4010029384664414,0.8179049492546643,0.18436204150812877,0.10813945044409491,0.6086993725262463,0.8156379584918713,43.816807784784686
msw_organic_fraction,gasification,49.72810284979323,67.85608823866184,12.567349854007933,31.37422270307295,17.30627120346546,13.099353439714651,717.0574356006405,1.535701155522203,23.277440146958206,0.22780964458788444,6.417486665615438,0.15238313981614368,0.5373557356644638,0.6663150729781167,5.874302715391272,0.7705766076362524,0.690169404558782,0.1480145484648926,0.399377144216382,0.4146651077604424,218.9146003111305,97.07656142580761,0.3503394631613845,0.7385411914585075,0.09154696648165069,0.0028192199710896123,0.580297053045152,0.9084530335183493,40.48464092246278
