feedstock_type,conversion_route,moisture_pct,organic_fraction_pct,ash_pct,carbon_nitrogen_ratio,lower_heating_value_mj_kg,contamination_pct,temperature_c,hydraulic_retention_time_d,residence_time_min,oxygen_equivalence_ratio,ph,pretreatment_intensity,sensor_coverage,data_quality_index,collection_distance_km,seasonality_index,local_energy_demand_index,vulnerable_population_index,sorting_efficiency,net_energy_mwh_t,net_emissions_kgco2e_t,operating_cost_usd_t,material_recovery_index,reliability_index,exposure_index,carbon_avoidance_index,economic_viability_index,environmental_justice_index,ai_circularity_score,energy_objective,emission_objective,cost_objective,exposure_objective,reliability_objective,circularity_objective,pareto_efficient,composite_governance_score
industrial_organic_residues,anaerobic_digestion,53.9314356549518,74.99118816423426,7.200950395324677,10.845884290003902,14.847757032968792,6.700027823637265,43.19974803667659,22.023581385895042,7.479253010979866,0.37186079476235845,8.117490807537079,0.6673332485301762,0.7926087961598951,0.680858060698784,78.11458112975882,-0.13339732781557054,0.6165644089614313,0.2138668936319837,0.6527786234569387,0.7101410259737859,123.74584840443778,113.86232190246932,0.829681120981188,0.892726282198361,0.06242990981889602,0.2500107833650967,0.5569556472801838,0.9375700901811039,56.67529458810172,0.4838827258651388,0.5286075949889997,0.4697446907713848,0.9153363209717775,0.7170886133208343,0.44936576521949134,False,57.96132434295512
food_waste,hybrid_biorefinery,67.0120738184131,69.7193239607681,11.329068395838316,20.119675490454842,9.650258684322239,3.1056350122991345,702.2021049165149,28.312110046622642,21.400603531710168,0.14842903632394505,7.300501762551056,0.40580417985343936,0.28120076096807195,0.4548053526967679,15.727833149989456,0.3618779835481075,0.5971163005136659,0.14950835832753293,0.888297367057111,0.6639008682573317,-3.4231781442523967,108.14427936095012,0.9727992310664589,0.8679748191792802,0.04572498212753742,0.5803199432318245,0.5768777733274019,0.9542750178724626,68.23528467123735,0.4499887355207782,0.7686744906838905,0.5147943029565669,0.9423113938097081,0.6368528802564781,0.6258332328497545,False,65.00627068353535
agricultural_residues,hybrid_biorefinery,23.35070289994751,70.49243942359003,6.163000304709032,51.646486359605014,20.229861384489805,1.660018427699098,888.3951838158382,24.218104374268826,44.837348693101234,0.15701573928923335,6.807695944815485,0.11156846625617729,0.7227993338470191,0.5953391352536817,9.806551726117355,0.25534708171416537,0.7249763599899257,0.2167804108883515,0.7482704068241348,1.0777382229843167,-76.14125156900904,85.12339941896236,0.9243729500126343,0.9112388349728228,0.04729140012399492,0.7691980560234002,0.7890845173778004,0.9527085998760051,79.86975046025313,0.7533311114543468,0.9059500728108835,0.6961643620314772,0.9397819461922279,0.7770999444331185,0.803437599311429,True,81.67387315017093
sewage_sludge,pyrolysis,76.39581224420805,57.73014732665815,22.401723021357114,17.41930883561616,5.5033714537916465,9.152357105567114,857.0003704882207,1.0,36.33251206906303,0.1217994966607121,6.3501028598032425,0.060493203516060426,0.9834539274636089,0.8712304699850139,43.3537246186609,0.23470615764493472,0.9236762711980588,0.17778021243780515,0.6947242822098633,0.05,226.12890128653862,105.85870189829464,0.5944540270947808,0.8810173953370325,0.05941011710549194,0.0,0.4538489373773966,0.9405898828945081,44.20259624671817,0.0,0.3353311160834924,0.532801230600807,0.9202126742194282,0.6791324278637537,0.2589654729189713,False,40.4147976507702
industrial_organic_residues,anaerobic_digestion,44.238544000562875,74.99010006845549,15.194778525102894,18.550598141865986,17.450687892699072,9.827561740559252,44.16263255176266,26.589264987104713,14.358301246831076,0.18308475177921527,6.824400372015165,0.607093479674317,0.8068458219070819,0.7673937916981466,26.646208959443605,0.3428300734948708,1.0,0.4926165878070018,0.5228068877098693,0.5756304493822832,83.77845067154207,84.37134178470298,0.7704762681174979,0.8987646500221201,0.1574559692707823,0.3538222060479426,0.6825790052604024,0.8425440307292177,57.9704104931232,0.38528660488814553,0.6040571707476505,0.7020894499471907,0.7618884927275311,0.7366629256949366,0.46913618218379577,False,58.81629101796169
industrial_organic_residues,gasification,45.632144379710134,66.70012261639187,13.238449871212595,19.49998544949127,17.847629104415052,3.114108771772331,703.8914836527201,3.6382050600327416,31.49778054997983,0.2847556940621071,7.27198074328513,0.1304922861797098,0.922845919449883,0.8843697688467212,57.38161510728406,0.24946347247162737,1.0,0.40176370734364925,0.3269082958023019,0.6276721958637419,200.20011287550363,106.48698211580707,0.40036769544254597,0.9062731151346701,0.13442732394096224,0.0514282782454451,0.5776300824805123,0.8655726760590378,46.037633590512314,0.42343315411841664,0.3842789134513016,0.5278513233664622,0.7990750880009789,0.7610027880307173,0.2869779876994753,False,50.71886877195864
agricultural_residues,pyrolysis,39.378308325878166,61.87535567165466,13.33519558658192,38.83117345085021,16.87239366005583,0.5,751.1945295176591,6.546888692338838,32.792411293694244,0.14490780504243614,6.811949844744054,0.26165615806602577,0.6778252359560687,0.7273428658941894,11.178077792951145,0.24068308899297203,0.656332803116861,0.4971345608126763,0.39624130370915156,0.3530676126299198,128.15614657728366,67.0683891869126,0.59649281857257,0.8698818193742062,0.15403325935465803,0.23855546343562684,0.7246833527422003,0.8459667406453419,53.74646553814554,0.22214826340247634,0.5202819309481682,0.8384108044193012,0.7674154756032678,0.6430347192239686,0.4046561208468966,False,53.18619825758007
food_waste,hybrid_biorefinery,79.30470078659748,74.51024477504204,12.610157071524693,18.146948657973443,7.5092981051567,4.218920720239737,436.228182539353,26.514201042865462,51.58423130323439,0.18585592932463488,7.116449445711911,0.1754823795359527,0.7996342372784675,0.8130709509507581,21.177875581856608,0.2719751613680268,0.4157883011173113,0.6604842394745594,0.4171314440631339,0.4542569664294904,78.31044343474468,103.03226151738743,0.8287890063369815,0.9764952884521538,0.15039867127406667,0.3680248222474164,0.5576614719966593,0.8496013287259333,61.09142154221301,0.2963199606891899,0.6143795547321859,0.5550693480728008,0.7732845987758598,0.9886389301511683,0.5167795549131917,False,58.800530085215264
sewage_sludge,pyrolysis,88.0,52.74184120698934,21.27050135249019,10.305804315102476,8.78316435614708,4.2632416010673655,359.49595167557493,5.055723094448979,39.095432733084806,0.031056419133274664,6.388304692518556,0.6182843738890471,0.8336018095258085,0.7159567397729254,25.384134181812563,0.13938429495609791,0.5304622250926476,0.3896687842167385,0.7827200063733233,0.072804362342333,203.55892217484447,88.55438116594965,0.6953000602969831,0.8612901088783684,0.12500303001120894,0.04270409824715722,0.5499412693682098,0.8749969699887911,42.948880030553894,0.016715575275066452,0.3779382270152444,0.6691333639243608,0.814293412791015,0.6151833477967994,0.23982703731457894,False,41.021146208433876
industrial_organic_residues,gasification,44.92659498341626,69.93685037387108,10.231020156869969,17.717480406323805,15.552043956004026,8.569791262387362,821.7586882853543,1.0,23.18285510656589,0.2206922725744399,6.0182950486425595,0.2910481295791633,0.6928551690422277,0.6952034741988582,16.74060718155694,0.5697032112186048,0.7472130301165977,0.5061972809823219,0.9005482500798667,0.45523172408626605,162.4963470458612,98.51578284867256,0.5184323740495883,0.8005645801253416,0.24589705956545604,0.14936013754321767,0.5816468590428072,0.754102940434544,49.79221270261411,0.2970344570974729,0.4554552546122035,0.590652436339611,0.6190740551769314,0.4183320622197142,0.34429300814198127,False,44.24713991174319
industrial_organic_residues,hybrid_biorefinery,53.078525895733755,71.74001818112905,7.031298945271056,20.76097064630664,12.381431289692873,7.947715249634209,708.038085635082,19.69386078072903,49.64106434576052,0.1221429548728526,6.853216602556988,0.6541869176136682,0.8706988245207059,0.7603645978482603,12.458809832395195,0.3182666579301421,0.7764936842319957,0.6399568360132856,0.7437802759064878,0.6263929206922242,12.747448757247733,116.35558948452501,0.922646015638276,0.9587726223053147,0.15692206052069185,0.5383183149162397,0.5254086031600524,0.8430779394793082,65.13851783061006,0.4224954466699022,0.7381479363251757,0.4501014760121512,0.7627506471581634,0.9311881399069603,0.5785599568108672,False,62.973427318339844
msw_organic_fraction,hybrid_biorefinery,64.91460897082348,65.99479856702435,13.243430811163446,21.003091717815146,13.318623881193872,12.575028164599075,881.1300956626668,21.556798650935146,72.84068625558768,0.01,7.161476808603497,0.5316212591930698,0.6999269019167813,0.7500052588715025,29.51721074233433,0.38408939361694716,1.0,0.20190594416601332,0.8395274754638148,0.587812717880452,70.9247895080221,132.65653778816935,0.9043863724492058,0.8938963867602957,0.0650148609290682,0.3872083389402023,0.4311264937854397,0.9349851390709318,63.106054315424785,0.39421619577278927,0.6283220300265627,0.32167441482859216,0.911162148789311,0.7208816900054892,0.5475336594701034,False,57.3769827154458
sewage_sludge,anaerobic_digestion,79.5357869774609,59.88297115579972,19.057142771353842,16.62638168295774,6.280922927328677,7.517670058480597,41.96248785258834,19.945717786434624,3.0,0.22628973026090266,7.7393485292251825,0.39962228262006044,0.8373345389196993,0.8816079217027375,20.55482850001884,0.4441058667139497,0.3915761075244247,0.5349823687536123,0.711720535044111,0.48153115894470416,104.89839449188213,68.6131136126137,0.8172762259612684,0.9298749913540025,0.15500915237500115,0.2989652091119945,0.7448152043751312,0.8449908476249989,62.736183672008806,0.3163119171057212,0.5641874045962342,0.8262406892434312,0.7658396061477297,0.8375119559410129,0.5418874491078979,False,60.37882849497546
sewage_sludge,anaerobic_digestion,88.0,48.526729597067884,23.402448103216358,7.7401035972542225,6.512779532872506,11.2087198967266,34.494422113719295,28.958180211383638,6.1744567217292605,0.03645116710007909,7.077424444910125,0.1900470410134599,0.7996471632848656,0.8791693057375841,14.276298053720867,0.5922190463911414,0.6192154417798239,0.1709013070190629,0.7645592448298913,0.2305351724236693,160.61810532412747,68.00816711376021,0.7878825352114633,0.8718326695760356,0.05727864238772823,0.15423868746979877,0.6927800162818377,0.9427213576122717,55.428150791406715,0.13233210467117204,0.4590009580884238,0.8310067617181024,0.9236545739286754,0.6493587048373387,0.4303276599970115,False,52.447464456372074
food_waste,hybrid_biorefinery,82.87412243518563,78.79777657335528,6.6511569152522565,10.881647628583165,8.641202566226102,3.784749218700058,576.1904649787564,21.858091616519534,52.170264015735484,0.07887403415962525,7.537095326053827,0.5993401793850431,0.5328799948854096,0.48323944379603556,32.062733801837076,0.45391626351956516,1.0,0.5624766425569839,0.7029571062201874,0.6849128670483504,18.623253875567237,115.5407462634744,0.9371932463749498,0.8828432633210869,0.15202948690242835,0.5230564834400852,0.5425716398902455,0.8479705130975717,70.1570131003643,0.4653905100671717,0.7270557204551185,0.45652122032736253,0.7706511620335357,0.6850512640984605,0.6551691186872213,False,62.04325492744628
agricultural_residues,pyrolysis,32.44594138323362,71.05624276231686,19.009101264467073,51.46210041419275,16.906664864538755,3.8281840818615676,792.0501055488694,1.0,51.5640684086047,0.13308591182785948,6.945200568857868,0.5073866683399925,0.8057205753354153,0.5660183212735175,27.532394977606188,0.3762720616478764,0.6894124250026239,0.2765236748012978,0.23293932613160728,0.39238948523987294,165.13643155950774,86.04104454598298,0.5520284764270702,0.8143965837033789,0.0891999970416377,0.14250277517010976,0.6334780838791775,0.9108000029583623,48.61885221835965,0.25097115753567845,0.45047136104342933,0.6889346926479896,0.8721080552735809,0.4631706621027619,0.326381232112357,False,48.53679828725775
sewage_sludge,hybrid_biorefinery,81.2502537764925,52.181343041871806,26.769904357832086,7.076946199657797,5.1630781304662765,7.479106682474868,709.9333889741813,37.28167776639965,41.53897849502024,0.21861707148771514,6.947842372392351,0.1734660986646839,0.4418995122515696,0.5220577732895642,26.652546211039834,0.4083166152049486,1.0,0.4301030899907212,0.530266270396189,0.3412502576043308,124.15643882754443,118.75802751604488,0.8340901087148979,0.8334897890614488,0.1403325329580577,0.2489443147336508,0.4500328065885061,0.8596674670419423,56.589427452112204,0.21348615373604096,0.5278324914047984,0.431173862089547,0.7895393721749382,0.5250642692512384,0.44805497204996786,False,46.97556183842666
industrial_organic_residues,hybrid_biorefinery,49.59480268885665,78.33334832366376,11.268518293853322,18.537998645844848,15.807828889971415,3.1221543144661146,595.5101696430899,20.573079004086626,50.61310708221322,0.23147051253596074,7.0199568743463,0.44565244454855485,0.3532835177391702,0.47711232660659053,18.28596757206857,0.5087860158463843,0.7376725905199084,0.7073728832391403,0.6993948505384155,0.7920308459040184,-2.5494680059320505,116.14514119954575,0.9286458279972255,0.8778754808638756,0.20785677512987064,0.5780505662491742,0.5629565692591696,0.7921432248701293,71.16835365850864,0.5439078837168184,0.7670251198713883,0.45175949334142307,0.6805014053806877,0.6689474213942405,0.6706076014129001,False,63.33246342665909
msw_organic_fraction,pyrolysis,54.152474957370174,57.31417223802968,14.006528242399854,26.595261075620762,12.851030666529873,10.0512391123358,714.9585545504076,6.989716754051205,49.2582728018986,0.06736821735744693,6.395655406101745,0.34277274532112917,0.914807777145691,0.9237050116714492,16.66131043061594,0.5483906271453365,0.5652155904052144,0.24582745963657135,0.7933221464550615,0.2509821083019266,168.5364680518491,87.65667436636281,0.635393682453105,0.8835787300394317,0.08971962134673588,0.13367151155363866,0.5938651461087249,0.9102803786532642,47.72328993309307,0.14731968865561862,0.44405284681777224,0.6762059491462686,0.8712689673267571,0.6874353943313012,0.312710146977369,False,48.32060005667812
food_waste,incineration_energy_recovery,77.43379811449879,80.79866878115206,12.38229128342779,14.959752294787865,11.815557409327347,5.955765081041882,581.5950517532258,1.0,37.56847211640218,0.4778059158445427,6.992855503030606,0.9396756038808296,0.41722941410834014,0.5299056266645481,70.63063477903509,0.5857066716548714,0.5359322110338745,0.4870183402109967,0.8322679586987158,0.161859674990068,321.8290031987773,121.97427846486609,0.42155068241785215,0.8122995852790693,0.3486929870173928,0.0,0.39363924184062504,0.6513070129826072,35.31139193652506,0.0819930322747915,0.1546705652617132,0.40583462110234636,0.4530794647368275,0.4563729142007664,0.12323799413055812,False,24.968275732800162
msw_organic_fraction,gasification,56.847988377463786,62.13758654403873,12.732869890286135,14.193102830987335,11.540836881883878,7.567481007902478,662.0822219358208,7.705194279883585,50.3681178242542,0.2570409798929815,6.424095220379218,0.3521907434725239,0.601387263092353,0.659897219396173,37.63791485208556,0.4540194520104249,0.612461025251551,0.32137658786518886,0.5854907963524554,0.22372070183965626,217.72336401201022,119.68984592788307,0.4515755915105984,0.781253565242604,0.16096424704277273,0.005913340228544877,0.41927199688955036,0.8390357529572272,39.582124761690224,0.1273371044033793,0.3511989047652837,0.42383252844686825,0.7562233351055624,0.3557323914794963,0.18843228938188328,False,34.83897548005388
sewage_sludge,hybrid_biorefinery,88.0,58.88805152621842,16.0684590525421,16.913666834941242,7.210540848339953,9.754135797823622,721.4656382298784,19.37277455072383,34.681136052820705,0.01,7.391266018118355,0.5144107078162312,0.30591069763064765,0.6100785886926633,37.1057367202128,0.494186295458616,0.6531920037296931,0.2428387635341429,0.7554446529044407,0.3995247728590755,102.28354152623686,120.54314050374062,0.9017350692666433,0.8278054370818607,0.09227524098695962,0.30575703499678736,0.4534578684303618,0.9077247590130404,57.964690069200024,0.256201316376236,0.5691236666027748,0.4171098450385198,0.8671421595240066,0.5066375545262755,0.46904885782484446,False,49.90635582917698
agricultural_residues,pyrolysis,27.03899277756207,66.30860990988151,13.865462275148882,33.299362092790844,15.94245437741944,0.5,708.8382095291962,1.5674994314578559,72.2201867104419,0.0444012805638606,6.474198859277246,0.3585767668193993,0.9653908522054229,0.8587445802420056,17.97784167409153,0.6181196374762918,1.0,0.5700916282488501,0.7584653919128274,0.45988371035301795,109.3256181031916,81.27973478359566,0.6948024893237588,0.9441760349475112,0.14069213331989144,0.28746592700469714,0.6733863384692658,0.8593078666801086,56.82483534842822,0.30044435847744333,0.5558297890843529,0.7264466832866745,0.7889586904663889,0.8838710222889664,0.45164855950327015,False,58.07264162835962
industrial_organic_residues,gasification,51.42773206976819,70.42674978535453,5.178692108537274,27.8330351027326,12.4498289028435,6.448193490773355,605.1869788008977,1.0,41.96255727651793,0.36971270159497727,7.036587118503522,0.3469853659075415,0.7581543284155162,0.7603026423463191,6.1411089426600896,0.4443771866903959,0.47866912466068456,0.712364128955493,0.7685771139329163,0.28047285196920935,171.15226875388902,86.61550984645925,0.504765753320419,0.8462698475215593,0.3073583543106565,0.12687722401587267,0.6058329229781773,0.6926416456893435,46.1629084159592,0.16893637489696356,0.4391147956952781,0.6844087663694796,0.5198265197731751,0.5664928247415463,0.28889035363105914,False,41.76756150143001
agricultural_residues,pyrolysis,27.181523097306755,69.782298089081,12.402955918789447,42.30571980737076,21.152678291911563,0.5,700.3805735854961,3.608923651888326,47.39106045496499,0.15868586326424616,7.113245310637027,0.16291918026888708,0.8679563204280626,0.8299268326357392,34.45765494335654,0.6518803241930374,0.5546840523656696,0.5993768869870039,0.3809560748422853,0.5852900806182444,151.34955851651657,86.61778181496797,0.5847725531320823,0.9029006633399944,0.16072457699936887,0.1783128350220349,0.6728807555519718,0.8392754230006312,54.03929106051337,0.392367105128854,0.4764979172151339,0.6843908666600123,0.75661035365466,0.7500704588281399,0.4091262093174001,False,55.166637471137946
mixed_biomass_stream,incineration_energy_recovery,29.404228941298754,59.701669532665306,11.138126397538098,30.55689633079226,13.359231868066013,8.139180219911443,837.9202276811113,6.968610119090909,55.34629979019331,0.5389046926795275,6.581967687809465,0.26996344522440474,0.874156584925329,0.8989735710583114,29.46597698740904,0.5341294405948828,0.6060528689046784,0.38448283933210703,0.5153216665920298,0.27905684755735455,291.30358532533734,92.42797966967991,0.27345323072657973,0.9197464638181948,0.21548231781456445,0.0,0.5749294555695658,0.7845176821854356,36.19566655970614,0.16789844504911833,0.21229577878696015,0.6386152086138572,0.6681876993204829,0.8046787520584155,0.1367367689841904,False,39.066059570323745
food_waste,incineration_energy_recovery,78.67001546510888,83.71016986021846,6.841562417949106,12.646904091824961,7.429835794164433,4.382606893258662,503.38288659207933,1.0,49.10780646752758,0.5068489849428854,6.53581903600061,0.507225212755652,0.7116461011730006,0.6572471856521281,21.43482594976968,0.5649496879153619,0.8010863183408058,0.12438212347442434,0.4322951470096263,0.12790097784582014,310.2080014740258,84.5860961991396,0.2979735555200481,0.8802169716929074,0.06933167909546643,0.0,0.5829482351306088,0.9306683209045336,38.36269455440353,0.05710134050825087,0.17660843712124108,0.7003975067664294,0.9041913622873776,0.6765377296110114,0.16981724221625807,False,39.0630461237575
sewage_sludge,incineration_energy_recovery,84.3791220070485,61.56701845712546,18.07199882720431,14.40293022954638,6.8149634964755705,10.140885527348617,513.8779422690526,4.5367966221070795,51.85529374257237,0.6662738978928552,6.4016900054899795,0.17048519872243129,0.8863310964411375,0.8976766106889967,38.52192656386943,0.5373059266284915,0.5801737547794809,0.36769432138449804,0.7028167917561123,0.05,327.47541685405474,96.35411189747852,0.29835681514538226,0.8929376439614488,0.21733970207066786,0.0,0.5038730952764289,0.7826602979293321,33.07269058039188,0.0,0.14401138955816484,0.6076831662294575,0.6651884001602517,0.717773775486402,0.08906340087778436,False,31.513813818021617
sewage_sludge,anaerobic_digestion,72.99966824496722,60.44964824108759,21.233030298201772,10.217656660306735,6.749691105878997,7.012296035555233,31.48821161041949,26.7487539785764,7.814371983663949,0.1408094838338362,7.064603623015153,0.8824872290073313,0.25,0.5664563251534922,13.633564576722756,0.6530933524313218,0.8154095559337935,0.5360757865505752,0.321261255858612,0.13108816868582188,157.61130332467894,79.573308392,0.7618282200363529,0.7892559691332092,0.22426022712171206,0.1620485627930417,0.6100325108371966,0.775739772878288,47.800131564725724,0.059437548274216455,0.4646771328738022,0.7398907677973714,0.6540131547010803,0.38167343350779104,0.3138831625288766,False,40.7330740807078
sewage_sludge,anaerobic_digestion,77.26140256224879,49.65055043302855,20.830669418264726,17.47983815841404,7.241161154473443,6.18292865303888,41.61948248486619,23.620809150422883,8.779304097864708,0.21711126358762414,7.632588395293585,0.6274468637253819,0.7852106789799721,0.6999721367170707,20.240235170150584,0.5286689960767708,0.6934738716073227,0.5007914628974517,0.39193506631791875,0.4391030387304073,140.383873143236,76.74841282515705,0.7648990151062381,0.9143668098473974,0.14441556725125249,0.2067951346928935,0.6926636536514419,0.8555844327487475,60.85355232022992,0.28521214651906024,0.49719869725706034,0.7621467144479719,0.782946099250107,0.7872397635167381,0.5131483944252797,False,56.543450884771694
agricultural_residues,gasification,24.784874957867196,62.636561912177456,7.137660061692239,37.45054602958093,17.56769846004325,2.872538607536537,577.3374954522964,6.251303353550711,52.25642828876742,0.22436967624325319,6.850532155798954,0.16027445678452157,0.653362396585206,0.6483931779088807,40.72544915822354,0.5353020220624702,0.6805553577710771,0.35473715639788134,0.7454838536535685,0.8699641294593964,172.07929122174247,108.08707752464353,0.5090851497033981,0.8217545590893651,0.14469843449862022,0.12446937345001957,0.6225127530882065,0.8553015655013798,55.35323940725183,0.601032904278553,0.4373647830378188,0.5152449677641792,0.7824893259708574,0.48702268848637326,0.429184110377728,False,54.24940127062477
